,phrase,label,sentiment,subjectivity,language,count
Der Heizungscheck,Der Heizungscheck,MISC,,,de,1
Wann Handwerker,Wann Handwerker,MISC,,,de,1
Är…,Är…,MISC,,,de,1
U…,U…,MISC,,,de,1
Liveticker: +++ 08:55 Lambsdorff:,Liveticker: +++ 08:55 Lambsdorff:,MISC,,,de,1
Bomben-Schaden,Bomben-Schaden,MISC,,,de,1
Nachri…,Nachri…,MISC,,,de,1
Welthandelsorganisation.,Welthandelsorganisation.,MISC,,,de,1
Ventil-Problematik,Ventil-Problematik,MISC,,,de,1
italienische,italienische,MISC,,,de,1
natÃ¼rlichâ€¦,natÃ¼rlichâ€¦,MISC,,,de,1
OsnabrÃ¼ck.,OsnabrÃ¼ck.,MISC,,,de,1
Bep ettelpluap htlual pelnklaeu…,Bep ettelpluap htlual pelnklaeu…,MISC,,,de,1
rumänische,rumänische,MISC,,,de,1
Solar: Rumänien,Solar: Rumänien,MISC,,,de,1
"Das Wichtigste in Kürze:
<ul><li>Schweden: Sabotage-Verdacht","Das Wichtigste in Kürze:
<ul><li>Schweden: Sabotage-Verdacht",MISC,,,de,1
Krieg gegen die Ukr…,Krieg gegen die Ukr…,MISC,,,de,1
EIG,EIG,MISC,,,en,1
Tokyo Gas,Tokyo Gas,MISC,,,en,1
Die MidCat-Pipeline,Die MidCat-Pipeline,MISC,,,de,1
"Wikimedia Commons
Ermittlungen","Wikimedia Commons
Ermittlungen",MISC,,,de,1
CC BY-SA 4.0,CC BY-SA 4.0,MISC,,,de,1
Unser Land,Unser Land,MISC,,,de,1
AfD-Demonstration,AfD-Demonstration,MISC,,,de,1
Sparanreize.,Sparanreize.,MISC,,,de,1
Antenne Brandenburg,Antenne Brandenburg,MISC,,,de,1
Rumstehen in klammer Badebüx,Rumstehen in klammer Badebüx,MISC,,,de,1
Energiekrise: Kein Spaß im Bad,Energiekrise: Kein Spaß im Bad,MISC,,,de,1
Energiepreisbremsen.,Energiepreisbremsen.,MISC,,,de,1
EuGH.,EuGH.,MISC,,,de,1
E-Control-Vorstand,E-Control-Vorstand,MISC,,,de,1
Die Tage,Die Tage,MISC,,,de,1
schleswig-holsteinische,schleswig-holsteinische,MISC,,,de,1
Propaganda-Fernsehen,Propaganda-Fernsehen,MISC,,,de,1
Gaspreisbremse-Kommission,Gaspreisbremse-Kommission,MISC,,,de,1
Gi…,Gi…,MISC,,,de,1
Flüssiggas-Terminals,Flüssiggas-Terminals,MISC,0.0,0.0,de,1
Hamburger Senat,Hamburger Senat,MISC,,,de,1
Deutschlands Kl…,Deutschlands Kl…,MISC,,,de,1
Fauler Kompromiss made,Fauler Kompromiss made,MISC,,,de,1
"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content.","When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content.",MISC,,,de,1
Fe…,Fe…,MISC,,,de,1
Liveticker: +++ 09:55 Kuleba:,Liveticker: +++ 09:55 Kuleba:,MISC,,,de,1
Energiepreisexplosion,Energiepreisexplosion,MISC,,,de,1
Warum Krieg,Warum Krieg,MISC,,,de,1
Hunger:,Hunger:,MISC,,,de,1
Drohnenangriff.,Drohnenangriff.,MISC,,,de,1
Kulturhäusern,Kulturhäusern,MISC,,,de,1
Not,Not,MISC,,,de,1
Mein guter Rat“: Energie,Mein guter Rat“: Energie,MISC,,,de,1
Fr…,Fr…,MISC,,,de,1
Zwei junge Frauen,Zwei junge Frauen,MISC,,,de,1
Liveticker: +++ 08:28 Litauen,Liveticker: +++ 08:28 Litauen,MISC,,,de,1
Klimaproteste,Klimaproteste,MISC,,,de,1
Nord-Stream-Explosionen,Nord-Stream-Explosionen,MISC,,,de,1
Union-Star Ra,Union-Star Ra,MISC,,,de,1
Portal Futbol Total,Portal Futbol Total,MISC,,,de,1
Union-Star,Union-Star,MISC,,,de,1
Schlechte Alternative zu Gas,Schlechte Alternative zu Gas,MISC,,,de,1
Warum Heizölkunden,Warum Heizölkunden,MISC,,,de,1
VCI-Präsident,VCI-Präsident,MISC,,,de,1
Offensivfähigkeit,Offensivfähigkeit,MISC,,,de,1
Getreide-Deals,Getreide-Deals,MISC,,,de,1
Liveticker: +++ 06:54,Liveticker: +++ 06:54,MISC,,,de,1
"SPIEGEL
</li><li>","SPIEGEL
</li><li>",MISC,,,de,1
Kohletagebau Garzweiler:,Kohletagebau Garzweiler:,MISC,,,de,1
SPD-Flügel,SPD-Flügel,MISC,,,de,1
Scholz:,Scholz:,MISC,,,de,1
Nicht komplett schwarz,Nicht komplett schwarz,MISC,,,de,1
Adobes Creative Cloud-Anwendungen Farbpaletten,Adobes Creative Cloud-Anwendungen Farbpaletten,MISC,,,de,1
Pantone-Abo + Ausblick,Pantone-Abo + Ausblick,MISC,,,de,1
Adobe,Adobe,MISC,,,de,1
b4bschwaben.de,b4bschwaben.de,MISC,,,de,1
finnische,finnische,MISC,,,de,1
Fotoformat: Fossi…,Fotoformat: Fossi…,MISC,,,de,1
Gestiegene Gaspreise: Vielen Haushalten,Gestiegene Gaspreise: Vielen Haushalten,MISC,,,de,1
Liveticker: +++ 21:35 Özdemir:,Liveticker: +++ 21:35 Özdemir:,MISC,,,de,1
Lebensmitteln.,Lebensmitteln.,MISC,,,de,1
Gaspreis-Kommission: Hilfe für Unternehmen,Gaspreis-Kommission: Hilfe für Unternehmen,MISC,,,de,1
Wohnungsbrände.,Wohnungsbrände.,MISC,,,de,1
Teelichtöfen und Co,Teelichtöfen und Co,MISC,,,de,1
Ringtauschs.,Ringtauschs.,MISC,,,de,1
Liveticker: +++ 10:17,Liveticker: +++ 10:17,MISC,,,de,1
Polen +++,Polen +++,MISC,,,de,1
Liveticker: +++ 10:50 Lawrow:,Liveticker: +++ 10:50 Lawrow:,MISC,,,de,1
Liveticker: +++ 09:16,Liveticker: +++ 09:16,MISC,,,de,1
Jahr um Jahr,Jahr um Jahr,MISC,,,de,1
Teilnehmern,Teilnehmern,MISC,,,de,1
EU-Plan,EU-Plan,MISC,,,de,1
GaszählerDie,GaszählerDie,MISC,,,de,1
Einberufungsstellen,Einberufungsstellen,MISC,,,de,1
Energieversorgern.,Energieversorgern.,MISC,,,de,1
Montags-Demos.,Montags-Demos.,MISC,,,de,1
"Inhaltsverzeichnis
Die Energiekrise","Inhaltsverzeichnis
Die Energiekrise",MISC,,,de,1
Piplines Nord Stream 1 un…,Piplines Nord Stream 1 un…,MISC,,,de,1
Tesla-Chef?,Tesla-Chef?,MISC,,,de,1
handle ge…,handle ge…,MISC,,,de,1
Vormonat Sep…,Vormonat Sep…,MISC,,,de,1
Deutschland i…,Deutschland i…,MISC,,,de,1
"Inflationsrekord: Butter, Fleisch und Brot","Inflationsrekord: Butter, Fleisch und Brot",MISC,,,de,1
Stimmt’s?,Stimmt’s?,MISC,,,de,1
INTERVENTION,INTERVENTION,MISC,,,de,1
Statistisches Bundesamt: Deutsche Wirtschaft,Statistisches Bundesamt: Deutsche Wirtschaft,MISC,,,de,1
September2022,September2022,MISC,,,de,1
Deutschla…,Deutschla…,MISC,,,de,1
CDU-General Czaja,CDU-General Czaja,MISC,,,de,1
Ende vergan…,Ende vergan…,MISC,,,de,1
Innenministerium,Innenministerium,MISC,,,de,1
iPhones,iPhones,MISC,,,de,1
Solar-Grossanlage,Solar-Grossanlage,MISC,,,de,1
Zwölftel-Formel.,Zwölftel-Formel.,MISC,,,de,1
Ve…,Ve…,MISC,,,de,1
nO,nO,MISC,,,de,1
Chinesischer,Chinesischer,MISC,,,de,1
Massenproteste,Massenproteste,MISC,,,de,1
Russlands Ukrainekrieg,Russlands Ukrainekrieg,MISC,,,de,1
Ukrainekriegs:,Ukrainekriegs:,MISC,,,de,1
Twitter-Hetzer?,Twitter-Hetzer?,MISC,,,de,1
Liveticker: +++ 15:27 London,Liveticker: +++ 15:27 London,MISC,,,de,1
Liveticker: +++ 17:47 Internationale Hilfe Großbritanniens,Liveticker: +++ 17:47 Internationale Hilfe Großbritanniens,MISC,,,de,1
Chef der,Chef der,MISC,,,de,1
Liveticker: +++ 16:02,Liveticker: +++ 16:02,MISC,,,de,1
Druckhaltervorsteuerventile,Druckhaltervorsteuerventile,MISC,,,de,1
Liveticker: +++ 16:33 Atomkraftwerk Isar 2,Liveticker: +++ 16:33 Atomkraftwerk Isar 2,MISC,,,de,1
Liveticker: +++ 19:31 Kiew,Liveticker: +++ 19:31 Kiew,MISC,,,de,1
Liveticker: +++ 23:17,Liveticker: +++ 23:17,MISC,,,de,1
pro-russischen,pro-russischen,MISC,,,de,1
tschechischen,tschechischen,MISC,,,de,1
Acht Milliarden.,Acht Milliarden.,MISC,,,de,1
ungarische,ungarische,MISC,,,de,1
Liveticker: +++ 20:49,Liveticker: +++ 20:49,MISC,,,de,1
Winter:,Winter:,MISC,,,de,1
Wandern im Herbst,Wandern im Herbst,MISC,,,de,1
Der heurige Oktober,Der heurige Oktober,MISC,,,de,1
Ansturm beim Kaminbauer:,Ansturm beim Kaminbauer:,MISC,,,de,1
Energiesicherungsgesetzes 1975,Energiesicherungsgesetzes 1975,MISC,,,de,1
Strom- und Gaspreisbremse:,Strom- und Gaspreisbremse:,MISC,,,de,1
chinesisches,chinesisches,MISC,,,de,1
Liveticker: +++ 01:12 Schweiz,Liveticker: +++ 01:12 Schweiz,MISC,,,de,1
Mittwochabend aus i…,Mittwochabend aus i…,MISC,,,de,1
Die Preisbremsen für Strom und Gas,Die Preisbremsen für Strom und Gas,MISC,,,de,1
"Gaspreis-Bremse  BILD
","Gaspreis-Bremse  BILD
",MISC,,,de,1
"DER SPIEGEL
</li><li","DER SPIEGEL
</li><li",MISC,,,de,1
VuleluekOeu,VuleluekOeu,MISC,,,de,1
Geschäfts.,Geschäfts.,MISC,,,de,1
Konferenz der Ministerpräsidenten,Konferenz der Ministerpräsidenten,MISC,,,de,1
Liveticker: +++ 22:58 Deutsche Gasspeicher,Liveticker: +++ 22:58 Deutsche Gasspeicher,MISC,,,de,1
Winters,Winters,MISC,,,de,1
Hamburger Winterdom,Hamburger Winterdom,MISC,,,de,1
Leitungsebenen,Leitungsebenen,MISC,,,de,1
Ampel.,Ampel.,MISC,,,de,1
Gesundheitszustand Neuers,Gesundheitszustand Neuers,MISC,,,de,1
WM-Start,WM-Start,MISC,,,de,1
Donnerstag.,Donnerstag.,MISC,,,de,1
Getreide-Transporten,Getreide-Transporten,MISC,,,de,1
MPK,MPK,MISC,,,de,1
Transformation.,Transformation.,MISC,,,de,1
Konferenz der Regierungschefs von Bun…,Konferenz der Regierungschefs von Bun…,MISC,,,de,1
Fußball-WM in die Wüste,Fußball-WM in die Wüste,MISC,,,de,1
Rückst…,Rückst…,MISC,,,de,1
Lira,Lira,MISC,,,de,1
Gaspreisbremse klappt,Gaspreisbremse klappt,MISC,,,de,1
Lebensstandard.,Lebensstandard.,MISC,,,de,1
Russische Soldaten,Russische Soldaten,MISC,,,de,1
Deportationen,Deportationen,MISC,,,de,1
"NACHRICHTEN
</li><li>Strom-","NACHRICHTEN
</li><li>Strom-",MISC,,,de,1
Job-Kahlschlag,Job-Kahlschlag,MISC,,,de,1
Japans Regierung,Japans Regierung,MISC,,,de,1
Neues Landesprogramm,Neues Landesprogramm,MISC,,,de,1
Krieg gegen Russland.,Krieg gegen Russland.,MISC,,,de,1
Musks Tweet,Musks Tweet,MISC,,,de,1
PCK-Chef,PCK-Chef,MISC,,,de,1
deutsches,deutsches,MISC,,,de,1
"NACHRICHTEN
</li><li>","NACHRICHTEN
</li><li>",MISC,,,de,1
Gute Nachricht aus,Gute Nachricht aus,MISC,,,de,1
Ansbach,Ansbach,MISC,0.0,0.0,de,1
Konferenz in Kriegszeiten.,Konferenz in Kriegszeiten.,MISC,,,de,1
G7-Außenministertreffen,G7-Außenministertreffen,MISC,,,de,1
BfS) am Don…,BfS) am Don…,MISC,,,de,1
ein Jahr,ein Jahr,MISC,,,de,1
spanische,spanische,MISC,,,de,1
Uniper-Aktionäre,Uniper-Aktionäre,MISC,,,de,1
Gaskrise: Warum,Gaskrise: Warum,MISC,,,de,1
Gaspreissteigerungen bergen enorme soziale,Gaspreissteigerungen bergen enorme soziale,MISC,,,de,1
Kaukasus: Kaum Fortschritte,Kaukasus: Kaum Fortschritte,MISC,,,de,1
MV:,MV:,MISC,,,de,1
Gefahr durch Holzöfen:,Gefahr durch Holzöfen:,MISC,,,de,1
Gaskommission.,Gaskommission.,MISC,,,de,1
Pellets-Hilfen,Pellets-Hilfen,MISC,,,de,1
Foxconn?,Foxconn?,MISC,,,de,1
Energie-Entlastung,Energie-Entlastung,MISC,,,de,1
Die Zeit,Die Zeit,MISC,,,de,1
Geb…,Geb…,MISC,,,de,1
Ukraine-Krieges.,Ukraine-Krieges.,MISC,,,de,1
Uniper.,Uniper.,MISC,,,de,1
Wintershall Dea,Wintershall Dea,MISC,,,de,1
Sorgen adé?,Sorgen adé?,MISC,,,de,1
Nichts verbrennt dreckiger,Nichts verbrennt dreckiger,MISC,,,de,1
Vorjahre,Vorjahre,MISC,,,de,1
Corona-Tristesse,Corona-Tristesse,MISC,,,de,1
Bloß,Bloß,MISC,,,de,1
Inflation in Eurozone,Inflation in Eurozone,MISC,,,de,1
Brasilien:,Brasilien:,MISC,,,de,1
steigenâ€¦,steigenâ€¦,MISC,,,de,1
Atomschlag +++,Atomschlag +++,MISC,,,de,1
Liveticker: +++ 08:44,Liveticker: +++ 08:44,MISC,,,de,1
Mykolajiw +++,Mykolajiw +++,MISC,,,de,1
Kurznachrichtendienst Twitter,Kurznachrichtendienst Twitter,MISC,,,de,1
Gaskonzern: Brief an die Bundesregierung: NGOs,Gaskonzern: Brief an die Bundesregierung: NGOs,MISC,,,de,1
Der Wedding,Der Wedding,MISC,,,de,1
/li><li>,/li><li>,MISC,,,de,1
saudi-arabischen,saudi-arabischen,MISC,,,de,1
Mittwoch h…,Mittwoch h…,MISC,,,de,1
Faserverstärkte,Faserverstärkte,MISC,,,de,1
Bund-Länder-Treffen,Bund-Länder-Treffen,MISC,0.0,0.0,de,1
Tag vor den Beratungen mit den Ländern,Tag vor den Beratungen mit den Ländern,MISC,,,de,1
Inflation in Spanien:,Inflation in Spanien:,MISC,,,de,1
Direktorium,Direktorium,MISC,,,de,1
deutschsprachige,deutschsprachige,MISC,,,de,1
News +,News +,MISC,,,de,1
Weltklimakonferenz COP27?,Weltklimakonferenz COP27?,MISC,,,de,1
Liveticker: +++ 14:42 Nord-Stream-Explosionen:,Liveticker: +++ 14:42 Nord-Stream-Explosionen:,MISC,,,de,1
saudische,saudische,MISC,,,de,1
Aramco,Aramco,MISC,,,de,1
"Spartricks, die nichts","Spartricks, die nichts",MISC,,,de,1
Licht aus!,Licht aus!,MISC,,,de,1
Die Winterzeit,Die Winterzeit,MISC,,,de,1
Goldrausch,Goldrausch,MISC,,,de,1
Russland-Ukraine-Krieg:,Russland-Ukraine-Krieg:,MISC,,,de,1
Midcat-Pipeline,Midcat-Pipeline,MISC,,,de,1
Liveticker: +++ 09:57,Liveticker: +++ 09:57,MISC,,,de,1
Liveticker: +++ 17:51 Russisches Außenministerium,Liveticker: +++ 17:51 Russisches Außenministerium,MISC,,,de,1
Liveticker: +++ 21:04 USA,Liveticker: +++ 21:04 USA,MISC,,,de,1
Liveticker: +++ 23:47,Liveticker: +++ 23:47,MISC,,,de,1
Recherchenetzwerk Bellingcat,Recherchenetzwerk Bellingcat,MISC,,,de,1
Liveticker: +++ 22:11 Bellingcat,Liveticker: +++ 22:11 Bellingcat,MISC,,,de,1
"Krieg  WELT
","Krieg  WELT
",MISC,,,de,1
Krieg  n-tv NACHRICHTEN,Krieg  n-tv NACHRICHTEN,MISC,,,de,1
Der Preis für europäisches Erdgas,Der Preis für europäisches Erdgas,MISC,,,de,1
Angriff Russlan…,Angriff Russlan…,MISC,,,de,1
US-Denkfabrik,US-Denkfabrik,MISC,,,de,1
Mecklenburgische Seenplatte: Energie,Mecklenburgische Seenplatte: Energie,MISC,,,de,1
Shahed-136,Shahed-136,MISC,,,de,1
Luftangriffen in der Ukraine,Luftangriffen in der Ukraine,MISC,,,de,1
Liveticker: +++ 07:54 London,Liveticker: +++ 07:54 London,MISC,,,de,1
Eskalation +++,Eskalation +++,MISC,,,de,1
Liveticker: +++ 07:30,Liveticker: +++ 07:30,MISC,,,de,1
Kreml-Taten,Kreml-Taten,MISC,,,de,1
Unrechtsempfinden,Unrechtsempfinden,MISC,,,de,1
sächsischen,sächsischen,MISC,,,de,1
Hohe Gaspreise: Privathaushalte und Betriebe,Hohe Gaspreise: Privathaushalte und Betriebe,MISC,,,de,1
Scholz-Sprecher Hebestreit verwe…,Scholz-Sprecher Hebestreit verwe…,MISC,,,de,1
russischen Überfall auf die,russischen Überfall auf die,MISC,,,de,1
Women's Champions League: FC Bayern,Women's Champions League: FC Bayern,MISC,,,de,1
Feindbild USA“,Feindbild USA“,MISC,,,de,1
EinschÃ¤tzung,EinschÃ¤tzung,MISC,,,de,1
HamburgDas,HamburgDas,MISC,,,de,1
Containerschiff,Containerschiff,MISC,,,de,1
Krieg.,Krieg.,MISC,,,de,1
Vor-Corona-Niveau: Sparquote,Vor-Corona-Niveau: Sparquote,MISC,,,de,1
Vor-Corona-Niveau.,Vor-Corona-Niveau.,MISC,,,de,1
Der große Zustrom von Kunden,Der große Zustrom von Kunden,MISC,,,de,1
Anschluss,Anschluss,MISC,,,de,1
russische Invasion der Ukraine,russische Invasion der Ukraine,MISC,,,de,1
Krieg in Europa,Krieg in Europa,MISC,,,de,1
Montagmittag,Montagmittag,MISC,,,de,1
Auf Instagram,Auf Instagram,MISC,,,de,1
Anti-Putin-Plakat,Anti-Putin-Plakat,MISC,,,de,1
Glow Berlin: Ukrainische Art-Direktorin,Glow Berlin: Ukrainische Art-Direktorin,MISC,,,de,1
Kubakrise,Kubakrise,MISC,,,de,1
Wasserstoffes,Wasserstoffes,MISC,,,de,1
Die FDP-Verteidigungsexpertin Marie-Agnes Strack-Zimmermann,Die FDP-Verteidigungsexpertin Marie-Agnes Strack-Zimmermann,MISC,,,de,1
Energiesparen:,Energiesparen:,MISC,,,de,1
Glosse,Glosse,MISC,,,de,1
Großbritannien: Wachsfigur,Großbritannien: Wachsfigur,MISC,,,de,1
Ein Wint…,Ein Wint…,MISC,,,de,1
ZDF-Talker,ZDF-Talker,MISC,,,de,1
Klima-Krieg-Rechnung,Klima-Krieg-Rechnung,MISC,,,de,1
ol><li>200,ol><li>200,MISC,,,de,1
"NDR.de
</li><li>Reicht unser Gas","NDR.de
</li><li>Reicht unser Gas",MISC,,,de,1
NDR.de.,NDR.de.,MISC,,,de,1
Streit über Pipeline:,Streit über Pipeline:,MISC,,,de,1
Argwohn.,Argwohn.,MISC,,,de,1
Ausgerechnet aus den Ölstaaten,Ausgerechnet aus den Ölstaaten,MISC,,,de,1
Wasserstoff-Zeitalter.,Wasserstoff-Zeitalter.,MISC,,,de,1
"Ukraine
<ul><li>","Ukraine
<ul><li>",MISC,,,de,1
"Gaspreisbremse  WELT
</li><li>Lars Kl…","Gaspreisbremse  WELT
</li><li>Lars Kl…",MISC,,,de,1
"Gaspreisbremse  t-online
</li><li>Kretschmann","Gaspreisbremse  t-online
</li><li>Kretschmann",MISC,,,de,1
"Gaspreis-Kommission, der er","Gaspreis-Kommission, der er",MISC,,,de,1
Fl…,Fl…,MISC,,,de,1
Gaspreisdeckel light,Gaspreisdeckel light,MISC,,,de,1
Krieg gegen die,Krieg gegen die,MISC,,,de,1
Stromausfällen.,Stromausfällen.,MISC,,,de,1
Schwelle zur Rezession“,Schwelle zur Rezession“,MISC,,,de,1
Deutschland:,Deutschland:,MISC,,,de,1
Deutâ€¦,Deutâ€¦,MISC,,,de,1
Gaskrise.,Gaskrise.,MISC,0.0,0.0,de,1
deutsch-französischen,deutsch-französischen,MISC,,,de,1
Im Zuge der Gasknappheit,Im Zuge der Gasknappheit,MISC,,,de,1
"Szenarien-Papier  BILD
</li><li>Strompreisbremse:","Szenarien-Papier  BILD
</li><li>Strompreisbremse:",MISC,,,de,1
jüngsten russischen Luftangriffe,jüngsten russischen Luftangriffe,MISC,,,de,1
bayrische,bayrische,MISC,,,de,1
Austin +++,Austin +++,MISC,,,de,1
Su-30,Su-30,MISC,,,de,1
sibirischer,sibirischer,MISC,,,de,1
Liveticker: +++ 15:08,Liveticker: +++ 15:08,MISC,,,de,1
Internationalen Raumstation,Internationalen Raumstation,MISC,,,de,1
Liveticker: +++ 09:03,Liveticker: +++ 09:03,MISC,,,de,1
Liveticker: +++ 10:16 London:,Liveticker: +++ 10:16 London:,MISC,,,de,1
Liveticker: +++ 02:53,Liveticker: +++ 02:53,MISC,,,de,1
Liveticker: +++ 09:28,Liveticker: +++ 09:28,MISC,,,de,1
Liveticker: +++ 16:23 Bürgermeister,Liveticker: +++ 16:23 Bürgermeister,MISC,,,de,1
Liveticker: +++ 18:43 Kuleba,Liveticker: +++ 18:43 Kuleba,MISC,,,de,1
Kyi…,Kyi…,MISC,,,de,1
Liveticker: +++ Generalstaatsanwaltschaft,Liveticker: +++ Generalstaatsanwaltschaft,MISC,,,de,1
Liveticker: +++ 15:27 Kretschmer,Liveticker: +++ 15:27 Kretschmer,MISC,,,de,1
Liveticker: +++ 13:46 Kreml: Ukraine,Liveticker: +++ 13:46 Kreml: Ukraine,MISC,,,de,1
Telegram.,Telegram.,MISC,,,de,1
Liveticker: +++ 19:35,Liveticker: +++ 19:35,MISC,,,de,1
Flugzeugbenzin,Flugzeugbenzin,MISC,,,de,1
Liveticker: +++ 14:49,Liveticker: +++ 14:49,MISC,,,de,1
Irkutsk +++,Irkutsk +++,MISC,,,de,1
"Foto:Â IMAGO/Nikita) 
","Foto:Â IMAGO/Nikita) 
",MISC,,,de,1
Eâ€¦,Eâ€¦,MISC,,,de,1
Hohe Gaspreise: Habeck,Hohe Gaspreise: Habeck,MISC,,,de,1
Konflikte: Regierung,Konflikte: Regierung,MISC,,,de,1
Google News,Google News,MISC,,,de,1
ZEIT,ZEIT,MISC,,,de,1
Russlands Fotos,Russlands Fotos,MISC,,,de,1
Bundeshaushalt 2023,Bundeshaushalt 2023,MISC,,,de,1
Brennöfen.,Brennöfen.,MISC,,,de,1
Russische Uran-Lieferung Ende September,Russische Uran-Lieferung Ende September,MISC,,,de,1
Explosionen,Explosionen,MISC,,,de,1
Hohe Inflationsraten:,Hohe Inflationsraten:,MISC,,,de,1
australisches,australisches,MISC,,,de,1
Russische Medien,Russische Medien,MISC,,,de,1
Liveticker: +++ 15:02,Liveticker: +++ 15:02,MISC,,,de,1
Liveticker: +++ 09:09,Liveticker: +++ 09:09,MISC,,,de,1
Liveticker: +++ 06:54 Bericht,Liveticker: +++ 06:54 Bericht,MISC,,,de,1
Liveticker: +++ 18:44,Liveticker: +++ 18:44,MISC,,,de,1
NATO-Mitglieder,NATO-Mitglieder,MISC,,,de,1
NATO-Mitglieder+++.,NATO-Mitglieder+++.,MISC,,,de,1
Liveticker: +++ 15:41,Liveticker: +++ 15:41,MISC,,,de,1
Norwegisches,Norwegisches,MISC,,,de,1
Liveticker: +++ 14:43,Liveticker: +++ 14:43,MISC,,,de,1
Liveticker: +++ 19:24,Liveticker: +++ 19:24,MISC,,,de,1
Russlands Einmarsch,Russlands Einmarsch,MISC,,,de,1
"EZB-Zinsentscheidung, Mercedes","EZB-Zinsentscheidung, Mercedes",MISC,,,de,1
Das Erdgas-Paradoxon.,Das Erdgas-Paradoxon.,MISC,,,de,1
russischen Angriffskrieg.,russischen Angriffskrieg.,MISC,,,de,1
Kernkraft-Machtwort,Kernkraft-Machtwort,MISC,,,de,1
Shell,Shell,MISC,,,de,1
Ukraine-Kriegs: Die Party,Ukraine-Kriegs: Die Party,MISC,,,de,1
Flüssiggas-Terminalschiff,Flüssiggas-Terminalschiff,MISC,,,de,1
"Höegh Esperanza"": Aufregung","Höegh Esperanza"": Aufregung",MISC,,,de,1
Ukraine-Krieg: Putin:,Ukraine-Krieg: Putin:,MISC,,,de,1
RS,RS,MISC,,,de,1
serbischen,serbischen,MISC,,,de,1
Russland-Ukraine-Krieg: EU-Kommunikationsexperte,Russland-Ukraine-Krieg: EU-Kommunikationsexperte,MISC,,,de,1
Homeoffice.,Homeoffice.,MISC,,,de,1
Pandemiejahren 2020,Pandemiejahren 2020,MISC,,,de,1
SPIEGEL-Journalistin,SPIEGEL-Journalistin,MISC,,,de,1
Von Jahr zu Jahr,Von Jahr zu Jahr,MISC,,,de,1
Dritte Weltkrieg,Dritte Weltkrieg,MISC,,,de,1
Dieses Jahr,Dieses Jahr,MISC,,,de,1
Inflationsausgleichsprämie,Inflationsausgleichsprämie,MISC,,,de,1
"Das Wichtigste in Kürze:
<ul><li>","Das Wichtigste in Kürze:
<ul><li>",MISC,,,de,1
Angriff auf US-Satelliten.,Angriff auf US-Satelliten.,MISC,,,de,1
Politi…,Politi…,MISC,,,de,1
Liveticker: +++ 07:19 Moskau: UN,Liveticker: +++ 07:19 Moskau: UN,MISC,,,de,1
Liveticker: +++ 06:40 Berlin,Liveticker: +++ 06:40 Berlin,MISC,,,de,1
EU-Debatte,EU-Debatte,MISC,0.5,0.0,de,1
Russland-Ukraine-Krieg: G7,Russland-Ukraine-Krieg: G7,MISC,,,de,1
iOS,iOS,MISC,,,de,1
Plellpepp…,Plellpepp…,MISC,,,de,1
Russland-Deals.,Russland-Deals.,MISC,,,de,1
Der deutsche Leitindex,Der deutsche Leitindex,MISC,,,de,1
Bun…,Bun…,MISC,,,de,1
Gaspreisbremse: Verbraucher,Gaspreisbremse: Verbraucher,MISC,,,de,1
Milliarden-Verlust.,Milliarden-Verlust.,MISC,,,de,1
Treffen der EU-Energieminister: „Wir,Treffen der EU-Energieminister: „Wir,MISC,,,de,1
Berlin Marshallplan,Berlin Marshallplan,MISC,,,de,1
Kremltruppen,Kremltruppen,MISC,,,de,1
Liveticker: +++ 09:50 Nächtlicher,Liveticker: +++ 09:50 Nächtlicher,MISC,,,de,1
Der Mann,Der Mann,MISC,,,de,1
Europas Mä…,Europas Mä…,MISC,,,de,1
Light“-Version.,Light“-Version.,MISC,,,de,1
EU-weite Einsparziel,EU-weite Einsparziel,MISC,,,de,1
Gas- und Ölförderer Wintershall Dea,Gas- und Ölförderer Wintershall Dea,MISC,,,de,1
Russland-Geschäfte,Russland-Geschäfte,MISC,,,de,1
Wintershall Dea: Deutschlands,Wintershall Dea: Deutschlands,MISC,,,de,1
Inflation in Deutschland,Inflation in Deutschland,MISC,,,de,1
Ifo-Instituts.,Ifo-Instituts.,MISC,,,de,1
Clean Energy Charging,Clean Energy Charging,MISC,,,de,1
iOS 16.1,iOS 16.1,MISC,,,de,1
Frankreich:,Frankreich:,MISC,,,de,1
AKW-Laufzeiten.,AKW-Laufzeiten.,MISC,,,de,1
"Foto: imago images/Torsten Silz)
Der","Foto: imago images/Torsten Silz)
Der",MISC,,,de,1
Liveticker: +++ 13:49 Landtagsabgeordneter,Liveticker: +++ 13:49 Landtagsabgeordneter,MISC,,,de,1
Liveticker: +++ 17:48,Liveticker: +++ 17:48,MISC,,,de,1
Liveticker: +++ 20:15 Putin,Liveticker: +++ 20:15 Putin,MISC,,,de,1
Gas- und Wärme-Kundinnen und Kunden,Gas- und Wärme-Kundinnen und Kunden,MISC,,,de,1
Monatsabschlags,Monatsabschlags,MISC,,,de,1
Acht lassen“,Acht lassen“,MISC,,,de,1
Tarifgespräche.,Tarifgespräche.,MISC,,,de,1
Tarifstreit in Metallindustrie,Tarifstreit in Metallindustrie,MISC,,,de,1
Drohung.,Drohung.,MISC,,,de,1
Atomangst,Atomangst,MISC,,,de,1
Atom-Wind-Solar-Plan,Atom-Wind-Solar-Plan,MISC,,,de,1
